path,drug_name,analysis_id,source,drug_id,analysis_unit,n_matched,response_sd,eligible
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1855_kras_g12c_inhibitor_12.npz,KRAS (G12C) Inhibitor-12,GDSC2::1855::KRAS (G12C) Inhibitor-12,GDSC2,1855,source_drug,867,1.533582054262805,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1177_niraparib.npz,Niraparib,GDSC2::1177::Niraparib,GDSC2,1177,source_drug,867,1.503404140746165,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1631_prt062607.npz,PRT062607,GDSC2::1631::PRT062607,GDSC2,1631,source_drug,867,1.4012849322653091,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1614_wz4003.npz,WZ4003,GDSC2::1614::WZ4003,GDSC2,1614,source_drug,867,1.3733322091637825,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1621_pci_34051.npz,PCI-34051,GDSC2::1621::PCI-34051,GDSC2,1621,source_drug,867,1.2761791831703897,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1630_entospletinib.npz,Entospletinib,GDSC2::1630::Entospletinib,GDSC2,1630,source_drug,867,1.2202761667194972,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1048_mirin.npz,Mirin,GDSC2::1048::Mirin,GDSC2,1048,source_drug,867,1.1905495097602292,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1853_of_1.npz,OF-1,GDSC2::1853::OF-1,GDSC2,1853,source_drug,867,1.1713062737281716,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1622_wnt_c59.npz,Wnt-C59,GDSC2::1622::Wnt-C59,GDSC2,1622,source_drug,867,1.099739523886756,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1854_mn_64.npz,MN-64,GDSC2::1854::MN-64,GDSC2,1854,source_drug,867,1.034491201101957,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1615_czc24832.npz,CZC24832,GDSC2::1615::CZC24832,GDSC2,1615,source_drug,867,0.9475370180214361,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1578_leflunomide.npz,Leflunomide,GDSC2::1578::Leflunomide,GDSC2,1578,source_drug,867,0.9129278887210395,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1620_pfi3.npz,PFI3,GDSC2::1620::PFI3,GDSC2,1620,source_drug,867,0.838372485085544,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1626_otx015.npz,OTX015,GDSC2::1626::OTX015,GDSC2,1626,source_drug,866,1.8733420667022003,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1624_i_bet_762.npz,I-BET-762,GDSC2::1624::I-BET-762,GDSC2,1624,source_drug,866,1.5858766699539706,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1557_lcl161.npz,LCL161,GDSC2::1557::LCL161,GDSC2,1557,source_drug,866,1.2144343318752084,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1634_agi_6780.npz,AGI-6780,GDSC2::1634::AGI-6780,GDSC2,1634,source_drug,866,1.0805240199322657,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1625_rvx_208.npz,RVX-208,GDSC2::1625::RVX-208,GDSC2,1625,source_drug,866,1.0768619004581776,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1268_xav939.npz,XAV939,GDSC2::1268::XAV939,GDSC2,1268,source_drug,866,0.9765653721772743,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1576_iwp_2.npz,IWP-2,GDSC2::1576::IWP-2,GDSC2,1576,source_drug,866,0.8944101553411888,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1627_gsk343.npz,GSK343,GDSC2::1627::GSK343,GDSC2,1627,source_drug,866,0.8705812222450513,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1635_picolinici_acid.npz,Picolinici-acid,GDSC2::1635::Picolinici-acid,GDSC2,1635,source_drug,866,0.8039145611457678,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1372_trametinib.npz,Trametinib,GDSC1::1372::Trametinib,GDSC1,1372,source_drug,865,2.493853139343681,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_274_belinostat.npz,Belinostat,GDSC1::274::Belinostat,GDSC1,274,source_drug,865,1.8716718322883599,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1250_az960.npz,AZ960,GDSC2::1250::AZ960,GDSC2,1250,source_drug,865,1.7160338042070795,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1249_bms_345541.npz,BMS-345541,GDSC2::1249::BMS-345541,GDSC2,1249,source_drug,865,1.311083105596296,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1849_sabutoclax.npz,Sabutoclax,GDSC2::1849::Sabutoclax,GDSC2,1849,source_drug,865,1.2766206995699887,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1629_ml323.npz,ML323,GDSC2::1629::ML323,GDSC2,1629,source_drug,865,1.0425675210085155,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1852_ly2109761.npz,LY2109761,GDSC2::1852::LY2109761,GDSC2,1852,source_drug,865,1.032109689292875,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1180_dinaciclib.npz,Dinaciclib,GDSC2::1180::Dinaciclib,GDSC2,1180,source_drug,864,1.4769196275971275,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1799_ibrutinib.npz,Ibrutinib,GDSC2::1799::Ibrutinib,GDSC2,1799,source_drug,863,1.809168602834966,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1062_selumetinib.npz,Selumetinib,GDSC1::1062::Selumetinib,GDSC1,1062,source_drug,863,1.5043584389560283,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1248_daporinad.npz,Daporinad,GDSC1::1248::Daporinad,GDSC1,1248,source_drug,862,3.0726605708899033,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_153_midostaurin.npz,Midostaurin,GDSC1::153::Midostaurin,GDSC1,153,source_drug,860,1.2593292807105505,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1497_azd4547.npz,AZD4547,GDSC1::1497::AZD4547,GDSC1,1497,source_drug,860,1.0988159942964506,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_140_vinorelbine.npz,Vinorelbine,GDSC1::140::Vinorelbine,GDSC1,140,source_drug,859,1.6300713975883983,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1618_gsk2606414.npz,GSK2606414,GDSC2::1618::GSK2606414,GDSC2,1618,source_drug,859,1.2160690920855242,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_166_fti_277.npz,FTI-277,GDSC1::166::FTI-277,GDSC1,166,source_drug,859,0.767808080526699,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_134_etoposide.npz,Etoposide,GDSC1::134::Etoposide,GDSC1,134,source_drug,858,1.961789917191135,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_163_jq1.npz,JQ1,GDSC1::163::JQ1,GDSC1,163,source_drug,858,1.5251556237195953,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_157_jnk_9l.npz,JNK-9L,GDSC1::157::JNK-9L,GDSC1,157,source_drug,858,1.075069574700277,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_155_ponatinib.npz,Ponatinib,GDSC1::155::Ponatinib,GDSC1,155,source_drug,856,1.6080759047114006,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_171_akt_inhibitor_viii.npz,AKT inhibitor VIII,GDSC1::171::AKT inhibitor VIII,GDSC1,171,source_drug,856,1.0058597034518089,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_154_chir_99021.npz,CHIR-99021,GDSC1::154::CHIR-99021,GDSC1,154,source_drug,856,0.9293881570943081,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_147_nsc_87877.npz,NSC-87877,GDSC1::147::NSC-87877,GDSC1,147,source_drug,856,0.852157940392832,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_165_dmog.npz,DMOG,GDSC1::165::DMOG,GDSC1,165,source_drug,855,1.426571313115352,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_156_azd6482.npz,AZD6482,GDSC1::156::AZD6482,GDSC1,156,source_drug,855,1.3687699860766676,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1527_pictilisib.npz,Pictilisib,GDSC1::1527::Pictilisib,GDSC1,1527,source_drug,855,1.2848011592682305,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1008_methotrexate.npz,Methotrexate,GDSC2::1008::Methotrexate,GDSC2,1008,source_drug,854,2.4914345078142066,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1617_azd5582.npz,AZD5582,GDSC2::1617::AZD5582,GDSC2,1617,source_drug,854,2.3258751793800347,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_461_nsc319726.npz,NSC319726,GDSC1::461::NSC319726,GDSC1,461,source_drug,854,2.160128036659959,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_159_hg6_64_1.npz,HG6-64-1,GDSC1::159::HG6-64-1,GDSC1,159,source_drug,854,1.6490685345637404,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_164_jq12.npz,JQ12,GDSC1::164::JQ12,GDSC1,164,source_drug,852,1.6560880140802736,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_170_shikonin.npz,Shikonin,GDSC1::170::Shikonin,GDSC1,170,source_drug,852,1.3354088816855267,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_172_embelin.npz,Embelin,GDSC1::172::Embelin,GDSC1,172,source_drug,852,1.0285579241494838,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_151_qs11.npz,QS11,GDSC1::151::QS11,GDSC1,151,source_drug,851,1.3903473769124912,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1502_bicalutamide.npz,Bicalutamide,GDSC1::1502::Bicalutamide,GDSC1,1502,source_drug,851,0.6423139243387861,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_268_sepantronium_bromide.npz,Sepantronium bromide,GDSC1::268::Sepantronium bromide,GDSC1,268,source_drug,850,2.384451553058811,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_371_torin_2.npz,Torin 2,GDSC1::371::Torin 2,GDSC1,371,source_drug,850,1.942901580667333,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_204_tipifarnib.npz,Tipifarnib,GDSC1::204::Tipifarnib,GDSC1,204,source_drug,850,1.6652652926721225,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_178_bay_61_3606.npz,BAY-61-3606,GDSC1::178::BAY-61-3606,GDSC1,178,source_drug,850,1.493046276703345,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_200_dacinostat.npz,Dacinostat,GDSC1::200::Dacinostat,GDSC1,200,source_drug,850,1.2161929697750737,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_192_lfm_a13.npz,LFM-A13,GDSC1::192::LFM-A13,GDSC1,192,source_drug,850,0.7240172519954864,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_150_bicalutamide.npz,Bicalutamide,GDSC1::150::Bicalutamide,GDSC1,150,source_drug,850,0.5394997178721388,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_133_doxorubicin.npz,Doxorubicin,GDSC1::133::Doxorubicin,GDSC1,133,source_drug,849,1.6634768303217604,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_136_mitomycin_c.npz,Mitomycin-C,GDSC1::136::Mitomycin-C,GDSC1,136,source_drug,849,1.5855380108813968,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_167_osu_03012.npz,OSU-03012,GDSC1::167::OSU-03012,GDSC1,167,source_drug,849,1.2655240092622833,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_207_as601245.npz,AS601245,GDSC1::207::AS601245,GDSC1,207,source_drug,849,1.1543266515470676,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1114_cetuximab.npz,Cetuximab,GDSC1::1114::Cetuximab,GDSC1,1114,source_drug,849,1.0007736682247883,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_202_gsk1904529a.npz,GSK1904529A,GDSC1::202::GSK1904529A,GDSC1,202,source_drug,849,0.6897242539946612,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1526_refametinib.npz,Refametinib,GDSC1::1526::Refametinib,GDSC1,1526,source_drug,848,1.691783536748666,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_176_ipa_3.npz,IPA-3,GDSC1::176::IPA-3,GDSC1,176,source_drug,848,1.5829563180679578,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_226_gsk1070916.npz,GSK1070916,GDSC1::226::GSK1070916,GDSC1,226,source_drug,847,2.1805120420364243,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_201_epothilone_b.npz,Epothilone B,GDSC1::201::Epothilone B,GDSC1,201,source_drug,847,1.8530694919742752,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_173_fh535.npz,FH535,GDSC1::173::FH535,GDSC1,173,source_drug,847,1.2210631717315756,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_185_linsitinib.npz,Linsitinib,GDSC1::185::Linsitinib,GDSC1,185,source_drug,846,1.438285406868913,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_199_pazopanib.npz,Pazopanib,GDSC1::199::Pazopanib,GDSC1,199,source_drug,846,1.2992777380734624,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_197_bryostatin_1.npz,Bryostatin 1,GDSC1::197::Bryostatin 1,GDSC1,197,source_drug,846,0.8457215939409964,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_158_pf_562271.npz,PF-562271,GDSC1::158::PF-562271,GDSC1,158,source_drug,845,1.072221420008002,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1373_dabrafenib.npz,Dabrafenib,GDSC1::1373::Dabrafenib,GDSC1,1373,source_drug,844,1.9542313715121702,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_184_bms_754807.npz,BMS-754807,GDSC1::184::BMS-754807,GDSC1,184,source_drug,844,1.6774044843622324,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_177_gsk650394.npz,GSK650394,GDSC1::177::GSK650394,GDSC1,177,source_drug,843,1.6100970900973157,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_182_obatoclax_mesylate.npz,Obatoclax Mesylate,GDSC1::182::Obatoclax Mesylate,GDSC1,182,source_drug,842,1.7200384691188029,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_194_luminespib.npz,Luminespib,GDSC1::194::Luminespib,GDSC1,194,source_drug,841,1.6003280692480832,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_186_bexarotene.npz,Bexarotene,GDSC1::186::Bexarotene,GDSC1,186,source_drug,840,1.0916205555987821,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_135_gemcitabine.npz,Gemcitabine,GDSC1::135::Gemcitabine,GDSC1,135,source_drug,838,2.7209574689106524,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_175_pac_1.npz,PAC-1,GDSC1::175::PAC-1,GDSC1,175,source_drug,836,1.2232506098416924,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_190_bleomycin.npz,Bleomycin,GDSC1::190::Bleomycin,GDSC1,190,source_drug,835,2.2927454557850924,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1048_mirin.npz,Mirin,GDSC1::1048::Mirin,GDSC1,1048,source_drug,833,1.2698644922420959,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_180_thapsigargin.npz,Thapsigargin,GDSC1::180::Thapsigargin,GDSC1,180,source_drug,832,2.003921257712187,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1046_wee1_inhibitor.npz,Wee1 Inhibitor,GDSC1::1046::Wee1 Inhibitor,GDSC1,1046,source_drug,827,1.1052620616981463,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1025_sb216763.npz,SB216763,GDSC1::1025::SB216763,GDSC1,1025,source_drug,824,0.8577487561568928,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1368_bay_mps1.npz,BAY-MPS1,GDSC1::1368::BAY-MPS1,GDSC1,1368,source_drug,823,1.5888940989252092,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1364_bay_hdac11_1.npz,BAY-HDAC11_1,GDSC1::1364::BAY-HDAC11_1,GDSC1,1364,source_drug,823,1.3001966691073,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1363_bay_akt1.npz,BAY AKT1,GDSC1::1363::BAY AKT1,GDSC1,1363,source_drug,822,1.4851268389978673,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1365_bay_hdac11_2.npz,BAY-HDAC11_2,GDSC1::1365::BAY-HDAC11_2,GDSC1,1365,source_drug,822,1.1481180156571298,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1367_bay_hdac11_4.npz,BAY-HDAC11_4,GDSC1::1367::BAY-HDAC11_4,GDSC1,1367,source_drug,822,1.0364941041285667,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1362_bay_acci.npz,BAY ACCi,GDSC1::1362::BAY ACCi,GDSC1,1362,source_drug,822,0.836028275615783,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1360_993_d2.npz,993-D2,GDSC1::1360::993-D2,GDSC1,1360,source_drug,821,0.803870703344356,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1530_pfi_3.npz,PFI-3,GDSC1::1530::PFI-3,GDSC1,1530,source_drug,821,0.614077338103083,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1359_965_d2.npz,965-D2,GDSC1::1359::965-D2,GDSC1,1359,source_drug,819,1.0583339318031508,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1531_i_cbp112.npz,I-CBP112,GDSC1::1531::I-CBP112,GDSC1,1531,source_drug,817,0.6921815486833913,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1068_obatoclax_mesylate.npz,Obatoclax Mesylate,GDSC2::1068::Obatoclax Mesylate,GDSC2,1068,source_drug,782,1.1198922195232552,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1239_yk_4_279.npz,YK-4-279,GDSC1::1239::YK-4-279,GDSC1,1239,source_drug,767,1.2608284731052948,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_231_fmk.npz,FMK,GDSC1::231::FMK,GDSC1,231,source_drug,766,0.8377667605717772,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1005_cisplatin.npz,Cisplatin,GDSC2::1005::Cisplatin,GDSC2,1005,source_drug,757,1.843308622505088,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1059_azd8055.npz,AZD8055,GDSC2::1059::AZD8055,GDSC2,1059,source_drug,741,1.3729170830346433,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1006_cytarabine.npz,Cytarabine,GDSC2::1006::Cytarabine,GDSC2,1006,source_drug,740,2.2778424525925764,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1939_umi_77.npz,UMI-77,GDSC2::1939::UMI-77,GDSC2,1939,source_drug,740,1.3329129010840828,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1866_bdp_00009066.npz,BDP-00009066,GDSC2::1866::BDP-00009066,GDSC2,1866,source_drug,740,1.208606320438232,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1996_mim1.npz,MIM1,GDSC2::1996::MIM1,GDSC2,1996,source_drug,740,1.1983525296644366,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1998_bpd_00008900.npz,BPD-00008900,GDSC2::1998::BPD-00008900,GDSC2,1998,source_drug,740,1.1421086403962906,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2002_n30652_18_1.npz,N30652-18-1,GDSC2::2002::N30652-18-1,GDSC2,2002,source_drug,740,1.1155585056471948,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2000_n27922_53_1.npz,N27922-53-1,GDSC2::2000::N27922-53-1,GDSC2,2000,source_drug,740,0.9677570171391396,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2003_n29087_69_1.npz,N29087-69-1,GDSC2::2003::N29087-69-1,GDSC2,2003,source_drug,740,0.9648485970347983,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1999_n25720_51_a1.npz,N25720-51-A1,GDSC2::1999::N25720-51-A1,GDSC2,1999,source_drug,739,1.5442517319369522,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1004_vinblastine.npz,Vinblastine,GDSC2::1004::Vinblastine,GDSC2,1004,source_drug,738,2.1789571946486856,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2010_hkmti_1_005.npz,HKMTI-1-005,GDSC2::2010::HKMTI-1-005,GDSC2,2010,source_drug,738,1.5863181780155058,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2145_pbd_288.npz,PBD-288,GDSC2::2145::PBD-288,GDSC2,2145,source_drug,738,1.5849669382706078,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2159_unc0379.npz,UNC0379,GDSC2::2159::UNC0379,GDSC2,2159,source_drug,738,1.4455622825839245,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2158_cpi_637.npz,CPI-637,GDSC2::2158::CPI-637,GDSC2,2158,source_drug,738,1.4379743608637068,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2037_gsk343.npz,GSK343,GDSC2::2037::GSK343,GDSC2,2037,source_drug,738,1.355341935680417,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2148_pomhex.npz,POMHEX,GDSC2::2148::POMHEX,GDSC2,2148,source_drug,738,1.2801039199360351,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2149_ct7033_2.npz,CT7033-2,GDSC2::2149::CT7033-2,GDSC2,2149,source_drug,738,1.2437506367594364,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2157_a_366.npz,A-366,GDSC2::2157::A-366,GDSC2,2157,source_drug,738,1.0234123562116044,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2047_ulixertinib.npz,Ulixertinib,GDSC2::2047::Ulixertinib,GDSC2,2047,source_drug,737,1.5385593413248435,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2156_5_azacytidine.npz,5-azacytidine,GDSC2::2156::5-azacytidine,GDSC2,2156,source_drug,737,1.3910531646408244,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2011_icl_sirt078.npz,ICL-SIRT078,GDSC2::2011::ICL-SIRT078,GDSC2,2011,source_drug,737,1.3837598073535076,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2154_gsk_lsd1_2hcl.npz,GSK-LSD1-2HCl ,GDSC2::2154::GSK-LSD1-2HCl,GDSC2,2154,source_drug,736,0.94853631256903,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2055_mycophenolic_acid.npz,Mycophenolic acid,GDSC2::2055::Mycophenolic acid,GDSC2,2055,source_drug,734,1.5351103350545252,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2112_vtp_a.npz,VTP-A,GDSC2::2112::VTP-A,GDSC2,2112,source_drug,734,0.8684433669811898,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2113_vtp_b.npz,VTP-B,GDSC2::2113::VTP-B,GDSC2,2113,source_drug,734,0.8180745317131018,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2106_uprosertib.npz,Uprosertib,GDSC2::2106::Uprosertib,GDSC2,2106,source_drug,733,1.8162509605053014,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2498_alpha_lipoic_acid.npz,alpha-lipoic acid,GDSC2::2498::alpha-lipoic acid,GDSC2,2498,source_drug,731,0.9663115262222728,True
